board,winner
OOOOOOOOOOOXXOOOOOOXXXXOXXOOOXXXXXXXOXXOOOXXXXXXXOXXOOOOOOXXXXOXXOOOOXXXXXXOXXOOOOXXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXX OOOOO                     ,0
OOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOXXOXXXXXOOOXXXXOXXXXXOOXXXXXOXXXXXOOOXXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXX OOOOO                     ,0
XXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOXXOOOOOOXXXXOXXXXXXXOXXXXOXXXXOOOOXXXOXXXXOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOO  XXXX         ,0
OOOOOOOOOOXXXOXXXXXXXXXXXXOOOOXXXXXXXXXOOOOOOOOOXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXX OOOOO                     ,0
OOOOOOOOOOXXXOOOXXXXXXOXXXOXXXXXXXXXXXXOOOOOOOOOXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXX OOOOO                     ,0
XXXXXXXXXXOOOXXXXXXXOOXOOOXXXXOOOOOXOOOXXOOOOOOOXOOOXXXXXOOOOXOOOXXXXOOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOO  XXXX         ,0
XXXXXXXXXOOOOXXOOOOOOOOOOOXXXXOOOOOOOOOXXXXXXXXXOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOO  XXXX         ,0
OOOOOOOOXXXXXOOOOOOOOXXXXXOOOXXXXOXXXXXOOXXXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXX OOOOO                     ,0
  OOOOOOOOOOX   XXXXXXXXX                                                                                                                                                ,1
OOXXXXXXXXXXXOOXXXXXXXXXXXOOXOOXXXXXXXXOOXOOOOOOOOOXOOXOOOOOXXXXXOOXOOOOXXXXXXOOXOOOOOOXXXXOOXOOOOOXXXXXOOXOOOOOOXXXXOXOOOOOOXXXXXOOOOOOOXXXXXXOOOO                      ,0
XXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXOXOOOOOOXXOOOOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOO  XXXX         ,0
XXOOOOOOOOOOOXXOOOOOOOOOOOXXOXXOOOOOOOOXXOXXXXXXXXXOXXOXXXXXOOOOOXXOXXXXOOOOOOXXOXXXXXXOOOOXXOXXXXXOOOOOXXOXXXXXXOOOOXOXXXXXXOOOOOXXXXXXXOOOOOOXXXXXXOOOOO  XXXX         ,0
OOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOXXXOXXXXXOOXXXXXOXXXXXOOOXXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXX OOOOO                     ,0
XXXXXXXXXXXXOXXXXOOOOOOOXOXXOOOOOOOOOXOXXXXXXOOOOOXOXXXXXOOOOOOXOXXXXOOOOOOOXOXXXXXXOOOOOXOXXXXXOOOOOOXOXXXXOOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOO  XXXX         ,0
   XXXXXXXXXX  OOOOOOOOOOX           OX           OX           OO                                                                                                        ,1
XOXXXXXXXXXXXXOOOOOOOOOOOOXOXOOOOOOOOOOXOXXXXXXXXXXOOXXXXXXOOOOOOXXXXOOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOO  XXXX         ,0
  OOOOOOOOOOX   XXXXXXXXX                                                                                                                                                ,1
OXOOOOOOOOO  OXXXXXXXXX   OX           OX           OX           OX           OX           X                                                                             ,1
OOOOOOOOOOOXXOXXXXXXXXXXXXOOXXXXXXXXXXXOOOOOOOOOOOXXOOOOOOXXXXXXXOOOOXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXX OOOOO                     ,0
   OOOOOOOOOO   XXXXXXXXXO           XO           XO           XO           XO           XO           XX                                                                 ,1
XXXXXXXXXOOOOXXXXXXOOXOOOOXXXOOOOOXOOOOXXOOOOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOO  XXXX         ,0
OOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOXOOOOOOOOOOOOOXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOO  XXXXX        ,0
XXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXOOOXOOOOOOXOOOOOOOOOOOOXXXXXXXXXOOOOXXXXXXOOOOOOOXXXXXOOOOOO  XXXXXX       ,0
OOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXOOOOOXXXOOOXOOOOOXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXX OOOOO                     ,0
XXXXXXXXXOOOOXXXXOOOOXOOOOXXOOOOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOO  XXXX         ,0
XXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXOXOOOOXXXOOOOOXOOOOXXOOOOOOXOOOOXXXXOOOOXOOOOXXXOOOOOXOOOOXXXXOOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOO  XXXX         ,0
OOOOXXXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXX OOOOO                     ,0
                                X            XO           XO           XO           XO           XO           XO           XO           XO           XO           O      ,0
OOXXXXXXXXXXXOOXOOOXXXXXXXOOXOOOOOOOOXXOXOOOOOOXXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXX OOOOO                     ,0
XXXXXXXXXXXOOXXXXOOOOOOXOOXXOOOOOOOOXOOXXXXXOOOOOXOOXXXXOOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOO  XXXX         ,0
XOOOOOOOOOOOOXXXXXXXXXXXXOXXXXXXOOOOOOOXXXXOOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOO  XXXXX        ,0
OXOOOOOOOOO  OXXXXXXXXX   X                                                                                                                                              ,1
OOOOOOOOOOOOXOOOOXXXXXXXOXOOXXXXXXXXXOXOOOOOOXXXXXOXOOOOOXXXXXXOXOOOOXXXXXXXOXOOOOOOXXXXXOXOOOOOXXXXXXOXOOOOXXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXX OOOOO                     ,0
                          X            XO           XO           XO           XO           XO           XO           XO           XO           XO           O            ,0
OOOOOOOOOOXXXOOOOOOOOOOXXXOOOOOOOXXOXXXOOOXXXXXXOXXXOOXXXXXXXOXXXOOOOOOXXXOXXXOOOOXXXXXOXXXOOOXXXXXXOXXXOOOOXXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXX OOOOO                     ,0
XXXXXXXXXXOOOXXXOOOOOOXOOOXOOOOOOOOOOOOXXXXXXXXXOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOO  XXXX         ,0
XOOOOOOOOOOOOXXXXXXXXXXXXOXXXXXXOOOOOOOXXXXOOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOO  XXXXX        ,0
OOOXXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXXXXXXOOOXOOOOOOXXXOOOXOOOOOXXXXOOOXOOOOXXXXXOOOXOOOOOOXXXOOOXOOOOOXXXXOOOXOOOOXXXXXOOXOOOOOOXXXXOOOOOO                    ,0
XXXXXXXXXXXXOXXXOOOOOOOOXOXXOOOOOOOOOXOXXXXXXXOOOOXOXXXXXOOOOOOXOXXXXOOOOOOOXOXXXXXOOOOOOXOXXXXXOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOO  XXXX         ,0
XXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXOOOOXOOOOXXOOOOOOXOOOOXXXXOOOOXOOOOXXXOOOOOXOOOOXXXXOOOOXOOOOXXXOOOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOO  XXXX         ,0
OOOOOOOOOOOXXOOOOXXXXXXOXXOOXXXXXXXXOXXOOOOOXXXXXOXXOOOOXXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXX OOOOO                     ,0
   OOOOOOOOOO   XXXXXXXXXO           XX                                                                                                                                  ,1
OOOOXXXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXX OOOOO                     ,0
XXOOOOOOOOOOOXXOOOOOOOOOOOXXOXXOOOOOOOOXXOXXXXXXXXXOXXOXXXXXOOOOOXXOXXXXOOOOOOXXOXXXXXXOOOOXXOXXXXXOOOOOXXOXXXXXXOOOOXOXXXXXXOOOOOXXXXXXXOOOOOOXXXXXXOOOOO  XXXX         ,0
XXXXXXXXXXXOOXXXXXXXXXXXOOXXXXOOOOOOXOOXXOOOOOOOOXOOXXXXXXOOOOXOOXXXXOOOOOOXOOXXXXOOOOOOXOOXXXXXOOOOOXOOXXXXOOOOOOXOOXXXXXOOOOOXOOXXXXOOOOOOOOOXXXXXXXOOOO  XXXX         ,0
XXXXXXXOOOOOOXXXXXXXOOOOOOXXOOOOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOO  XXXX         ,0
OOOOXXXXXXXXXOOOOXXXXXXXXXOOOXOOOOXXXXXOOOOOOOOOXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXX OOOOO                     ,0
OOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOXXXXXXX OOOOOOOOOOO               ,0
OOOOOOOOOOOXXOOXXXXXXXXOXXOXXXXXXXXXXXXOOOOOOOOOXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXX OOOOO                     ,0
OXOOOOOOOOO  OXXXXXXXXX   OX           OX           OX           OX           OX           X                                                                             ,1
XXXXXXXOOOOOOXXXOOOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOO  XXXX         ,0
OOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXOOOXXXXXOOOOXOOOOOOXXOOOOXOOOOXXXXOOOOXOOOOXXXXOOOXOOOOOXXXXOOOOOOOOXXXXXOOOO                      ,0
OOXXXXXXXXXXXOOXXXXXXXXXXXOOXOOXXXXXXXXOOXOOOOOOOOOXOOXOOOOOXXXXXOOXOOOOXXXXXXOOXOOOOOOXXXXOOXOOOOOXXXXXOOXOOOOOOXXXXOXOOOOOOXXXXXOOOOOOOXXXXXXOOOO                      ,0
XXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXXXXOXOOOXXXXOOOOOXOOOXXOOOOOOOXOOOXXXXXOOOOXOOOXXXXOOOOOXOOOXXXOOOOOOXOOOXXXXXOOOOXOOOXXXXOOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOO  XXXX         ,0
OOOOOOOOOOOXXOOOOOOOOOOOXXOOOOOOXXXXOXXOOOXXXXXXXOXXOOOOXXXXXXOXXOOOOOXXXXXOXXOOOOXXXXXXOXXOOOOOXXXXXOXXOOOOXXXXXXOXXOOOOOXXXXXOXXOOOOXXXX XOXXOOO      XOXX         XX  ,0
OOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXOXXXXXXXOOOOXOOOOOOOOOOOXOXOOOOOOOOOOOXXXXXXXOOOXXXXXXOOOOOOXXXXXOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOO  XXXXX        ,0
OOOXXXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXX OOOOO                     ,0
OOOXXXXXXXXXXOOOXXXXXXXXXXOOOXOOOOXXXXXOOOXOOOOOOXXXOOXOOOOOXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXX OOOOO                     ,0
OOOXXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXXXXXXOOOXOOOOOOOOOOOOXOXOOOOOOOOOOXOXXXXXXXOOOOXOXXXXOOOOOOOXOXXOOOOOOOOXOXXXXXOOOOOOOXXXXXOOOOOXXXXXXOOOOO  XXX          ,0
  OOOOOOOOOOX   XXXXXXXXX                                                                                                                                                ,1
OOOXXXXXXXXXXOOOXXXXXXXXXXOOOXOOOOOOOXXOOXOOOOOXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXX OOOOO                     ,0
                          X            XO           XO           XO           XO           XO           XO           XO           XO           XO           O            ,0
OOOOOOOOOOOXXOOOOOOOOOXOXXOOOOXXXXXXOXXOOXXXXXXXXOXXOOOOOOXXXXOXXOOOOXXXXXXOXXOOOOXXXXXXOXXOOOOOXXXXXOXXOOOOXXXXXXOXXOOOOOXXXXXXXXOOOOOOXXXXXX OOOOO                     ,0
OOXXXXXXXXXXXOOXOOOOOXXXXXOXOOOOOOXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXX OOOOO                     ,0
XXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXOXOOOO  XXXXXXXXXX   ,0
XXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXOOOOXOOOXXOOOOOOOXOOOXXXXOOOOOXOOOXXXXOOOOOXOOOXXXXOOOOOXOOOXXXXOOOOOXOOOXXXXOOOOOXOOOXXXXOOOOOOOOOXXXXXXXOOOO  XXXX         ,0
   OOOOOOOOOO   XXXXXXXXXO           XO           XO           XO           XO           XO           XO           XO           XX                                       ,1
OOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOXOOOOOOOOOOOOOXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOO  XXXXX        ,0
OOXXXXXXXXXXXOOOOOOOOOXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXX OOOOO                     ,0
OOOOOOOXXXXXXOOOXXXXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXX OOOOO                     ,0
OOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOXXOXXXXOOOXXXXXOXXXXOOXXXXXXOXXXXOOOOXXXXOXXXXOOOXXXXXOXXXXOOOOXX XOXXXXO      XOXXXX       XX    ,0
XXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOXXXOOOOXXXXXOXXXXXOOXXXXOXXXXOOOOXXXXXXXXOOOOOXXXXXXOOOOO  XXXX         ,0
OOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXOOOOOOXXOOOOXOOOOXXXXOOOXOOOOXXXXXOOOOOOOOOXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOO                      ,0
OOOOOOOOXXXXXOOOOOOOOXXXXXOOOXXXXOXXXXXOOXXXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXX OOOOO                     ,0
OOOOOOOOXXXXXOOOOOOOOXXXXXOOOXXXXOXXXXXOOXXXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXX OOOOO                     ,0
OOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOXOXXXXXOOOXXXXOXXXXXOXXXXXXXXXXXXOOOOOOOOOXXXXOOOOOOXXXXXXXOOOOOXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXX OOOOO                     ,0
OOOOOOOXXXXXXOOOOOOOXXXXXXOOOOOXOXXXXXXOOOXXXXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXX OOOOO                     ,0
XXXOOOOOOOOOOXXXOOOOOOOOOOXXXOXXXXOOOOOXXXOXXXXXXOOOXXOXXXXXOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOO  XXXX         ,0
OOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOOOOOOXXXXOOOOXXXXOXXXXOOXXXXXXOXXXXOOOOXXXXOXXXXOOOXXXXXOXXXXOOOOXXXXOXXXXOOOXXXXXXXXXXOOOOOOOOXXXXXOOOO                      ,0
XXXXXXXXXXXXOXOOOOOOOOOOXOOXOOOOOOOOOOOXXXXXXXXXOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOO  XXXX         ,0
XXXXXXXXXXOOOXXXXXXXXXXOOOXXXXXXXOOXOOOXXXOOOOOOXOOOXXOOOOOOOXOOOXXXXXXOOOXOOOXXXXOOOOOXOOOXXXOOOOOOXOOOXXXXOOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOO  XXXX         ,0
OOOOOOOOOOOOXOOXXXXXXXXXOXOXXXXXXXXXXOXOOOOOOOOOXXOXOOOOOXXXXXXOXOOOXXXXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXX OOOOO                     ,0
XXXXXXXXXXOOOXOOOOOOOOOOOOXXXXOOOOOOOOOXXXXXXXXXOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOO  XXXX         ,0
OOOOOOOOOOXXXOOOOOOOOOOXXXOOOOOOOXXOXXXOOOXXXXXXOXXXOOXXXXXXXOXXXOOOOOOXXXOXXXOOOOXXXXXOXXXOOOXXXXXXOXXXOOOOXXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXX OOOOO                     ,0
OOOOOOOOOOXXXOOOOOOOXXOXXXOOOOXXXXXOXXXOOXXXXXXXOXXXOOOOOXXXXOXXXOOOOXXXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXX OOOOO                     ,0
OOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOXXXOXXXXXOOXXXXXOXXXXXOOXXXXXOXXXXXOOOOXXXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXX OOOOO                     ,0
OOOOOOOXXXXXXOOOXXXXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXX OOOOO                     ,0
OOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXXXXXXXXOOOOXXX      OOOOX        OOOOX        OOOOX        OOOOX        OOOOX        OOOOX        O  X                      ,0
OXOOOOOOOOO  OXXXXXXXXX   OX           OX           OX           OX           OX           OX           OX           OX           X                                      ,1
XXXXXXXXXOOOOXXXXXXXXXOOOOXXXOOOOOXOOOOXXOOOOOOXOOOOXXXXOOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOO  XXXX         ,0
   XXXXXXXXXX  OOOOOOOOOOX           OX           OX           OX           OX           OX           OX           OX           OX           OX           OX           OO,1
OOOOOOOOOOOXXOOOOOOOOOOOXXOOOOXXXXXXOXXOOXXXXXXXXOXXOOOOOOXXXXOXXOOOOXXXXXXOXXOOOOXXXXXXOXXOOOOOXXXXXOXXOOOOXXXXXXOXXOOOOOXXXXXOXXOOOOXXXXXXXX OOOOO                     ,0
OOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOXXXOXXXXXOOXXXXXOXXXXXOOOXXXXXXXXXXOOOOOOOOXXXXXOOOOOOXXXXXXXOOOOOOXXXXXXXOOOOOOOXXXXXXOOOOOOXXXXXX OOOOO                     ,0
XXXXOOOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOO  XXXX         ,0
XXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOOOOOOOOXXXXXOXOOOO  XXXXXOXXXX   XXXXXOX      XXXXOX       XXXXX        ,1
XXXXXXXXOOOOOXXXXXXXXOOOOOXXXXXXOXOOOOOXXXOOOOXOOOOOXOOOOOOOOOOOOXXXXXXXXXOOOOXXXXXXOOOOOOOXXXXXOOOOOOOOXXXXXXXXOOOOOXXXXXXOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOO  XXXX         ,0
OXOOOOOOOOO  OXXXXXXXXX   OX           OX           OX           OX           OX           OX           OX           X                                                   ,1
XXXXXXXXXXXXOXXOOOOOOOOOXOXOOOOOOOOOOXOXXXXXXXXXOOXOXXXXXOOOOOOXOXXXOOOOOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOO  XXXX         ,0
XOOOOOOOOOOOOXXXXXXXXXXXXOXXXXXXOOOOOOOXXXXOOOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOOOOXXXXXXXOOOOOOXXXXXXOOOOO  XXXXX        ,0
   OOOOOOOOOO   XXXXXXXXXO           XO           XO           XO           XO           XO           XO           XO           XO           XO           XX             ,1
